eps11,eps22,epspk11,epspk22,Alpha_k11,Alpha_k22,alpha_k,epspk_out11,ep,epspk_out22,Alpha_k_out11,Alpha_k_out22,alpha_k_out,sigma_out11,sigma_out22,C_out11,C_out12,C_out22,C_out23,C_out44
5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.557275541795665,7.662538699690403,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
5e-05,-1.65e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,4.440892098500626e-16,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.0001,-1.65e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.057275541795665,7.662538699690404,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.0001,-3.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.881784197001252e-16,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.00015000000000000001,-3.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.55727554179567,7.662538699690405,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.00015000000000000001,-4.950000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,-1.7763568394002505e-15,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.0002,-4.9500000000000004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05727554179566,7.662538699690403,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.0002,-6.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.7763568394002505e-15,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.00025,-6.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.55727554179566,7.662538699690401,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.00025,-8.25e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,0.0,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.00030000000000000003,-8.25e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.05727554179568,7.662538699690408,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.00030000000000000003,-9.900000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.00035000000000000005,-9.900000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.55727554179566,7.662538699690405,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.00035000000000000005,-0.00011550000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,3.552713678800501e-15,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.0004000000000000001,-0.00011550000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.05727554179568,7.662538699690398,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.0004000000000000001,-0.000132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.00000000000001,1.0658141036401503e-14,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.0004500000000000001,-0.00013200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.55727554179569,7.662538699690401,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.0004500000000000001,-0.00014850000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.50000000000003,7.105427357601002e-15,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.0005000000000000001,-0.00014850000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.05727554179566,7.662538699690394,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.0005000000000000001,-0.00016500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.00000000000001,-7.105427357601002e-15,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.0005500000000000001,-0.00016500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.55727554179572,7.6625386996904155,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.0005500000000000001,-0.00018150000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.50000000000003,7.105427357601002e-15,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.0006000000000000002,-0.00018150000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0572755417957,7.662538699690394,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.0006000000000000002,-0.00019800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.00000000000003,7.105427357601002e-15,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.0006500000000000002,-0.00019800000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.55727554179572,7.6625386996904155,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.0006500000000000002,-0.0002145000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.50000000000003,-7.105427357601002e-15,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.0007000000000000002,-0.00021450000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.05727554179572,7.6625386996904155,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.0007000000000000002,-0.00023100000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.00000000000003,0.0,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
