G,element_length,p,f_int[0]
51393.069949064884,3,70,9.696103918189652e+02
51393.069949064884,1,70,2.800000000000006e+03
51393.069949064884,2,70,1.8990187582825647e+03
51393.069949064884,3,70,9.696103918189513e+02
51393.069949064884,1,70,2.7999999999999877e+03
51393.069949064884,2,70,1.8990187582825715e+03
51393.069949064884,3,70,9.696103918189447e+02
51393.069949064884,1,70,2.8000000000000355e+03
51393.069949064884,2,70,1.899018758282532e+03
51393.069949064884,3,70,9.696103918189727e+02
51393.069949064884,1,70,2.799999999999979e+03
51393.069949064884,2,70,1.8990187582825768e+03
51393.069949064884,3,70,9.696103918189366e+02
51393.069949064884,1,70,2.8000000000000246e+03
51393.069949064884,2,70,1.8990187582825768e+03
51393.069949064884,3,70,9.696103918189191e+02
51393.069949064884,1,70,2.799999999999971e+03
51393.069949064884,2,70,1.8990187582825715e+03
51393.069949064884,3,70,9.696103918189518e+02
51393.069949064884,1,70,2.7999999999999973e+03
51393.069949064884,2,70,1.8990187582825822e+03
51393.069949064884,3,70,9.696103918189652e+02
51393.069949064884,1,70,2.800000000000006e+03
51393.069949064884,2,70,1.8990187582825647e+03
51393.069949064884,3,70,9.696103918189513e+02
51393.069949064884,1,70,2.7999999999999877e+03
51393.069949064884,2,70,1.8990187582825715e+03
51393.069949064884,3,70,9.696103918189447e+02
51393.069949064884,1,70,2.8000000000000355e+03
51393.069949064884,2,70,1.899018758282532e+03
51393.069949064884,3,70,9.696103918189727e+02
120744.54333164457,1,35.0,7.000000000000023e+02
120744.54333164457,2,35.0,4.747546895706415e+02
120744.54333164457,3,35.0,2.424025979547396e+02
120744.54333164457,1,52.5,1.399999999999991e+03
120744.54333164457,2,52.5,9.495093791412907e+02
120744.54333164457,3,52.5,4.8480519590947324e+02
120744.54333164457,1,70,2.099999999999995e+03
120744.54333164457,2,70,1.4242640687119406e+03
120744.54333164457,3,70,7.272077938642186e+02
120744.54333164457,1,70,2.800000000000002e+03
120744.54333164457,2,70,1.89901875828256e+03
120744.54333164457,3,70,9.696103918189452e+02
120744.54333164457,1,70,2.7999999999999836e+03
120744.54333164457,2,70,1.8990187582825824e+03
120744.54333164457,3,70,9.696103918189509e+02
120744.54333164457,1,70,2.800000000000002e+03
120744.54333164457,2,70,1.89901875828258e+03
120744.54333164457,3,70,9.696103918189581e+02
120744.54333164457,1,70,2.7999999999999927e+03
120744.54333164457,2,70,1.899018758282563e+03
120744.54333164457,3,70,9.696103918189405e+02
120744.54333164457,1,70,2.7999999999999927e+03
120744.54333164457,2,70,1.899018758282577e+03
120744.54333164457,3,70,9.696103918189581e+02
120744.54333164457,1,70,2.8000000000000105e+03
120744.54333164457,2,70,1.8990187582825854e+03
120744.54333164457,3,70,9.696103918189544e+02
120744.54333164457,1,70,2.8000000000000164e+03
120744.54333164457,2,70,1.8990187582825636e+03
120744.54333164457,3,70,9.696103918189727e+02
120744.54333164457,1,70,2.799999999999979e+03
120744.54333164457,2,70,1.899018758282577e+03
120744.54333164457,3,70,9.69610391818926e+02
120744.54333164457,1,70,2.7999999999999927e+03
120744.54333164457,2,70,1.899018758282563e+03
120744.54333164457,3,70,9.696103918189544e+02
120744.54333164457,1,70,2.7999999999999927e+03
120744.54333164457,2,70,1.899018758282563e+03
120744.54333164457,3,70,9.696103918189544e+02
120744.54333164457,1,70,2.7999999999999927e+03
120744.54333164457,2,70,1.899018758282563e+03
120744.54333164457,3,70,9.696103918189544e+02
120744.54333164457,1,70,2.7999999999999927e+03
120744.54333164457,2,70,1.899018758282563e+03
120744.54333164457,3,70,9.696103918189544e+02
120744.54333164457,1,70,2.7999999999999927e+03
120744.54333164457,2,70,1.899018758282563e+03
120744.54333164457,3,70,9.696103918189544e+02
120744.54333164457,1,70,2.7999999999999927e+03
120744.54333164457,2,70,1.899018758282563e+03
120744.54333164457,3,70,9.696103918189544e+02
120744.54333164457,1,70,2.7999999999999927e+03
120744.54333164457,2,70,1.899018758282563e+03
120744.54333164457,3,70,9.696103918189544e+02
120744.54333164457,1,70,2.7999999999999927e+03
120744.54333164457,2,70,1.899018758282563e+03
120744.54333164457,3,70,9.696103918189544e+02
41962.474233160174,1,35.0,7.000000000000034e+02
41962.474233160174,2,35.0,4.747546895706442e+02
41962.474233160174,3,35.0,2.4240259795473764e+02
41962.474233160174,1,52.5,1.400000000000001e+03
41962.474233160174,2,52.5,9.49509379141286e+02
41962.474233160174,3,52.5,4.8480519590947813e+02
41962.474233160174,1,70,2.1000000000000036e+03
41962.474233160174,2,70,1.4242640687119306e+03
41962.474233160174,3,70,7.272077938642143e+02
41962.474233160174,1,70,2.800000000000002e+03
41962.474233160174,2,70,1.8990187582825702e+03
41962.474233160174,3,70,9.696103918189516e+02
41962.474233160174,1,70,2.8000000000000027e+03
41962.474233160174,2,70,1.8990187582825677e+03
41962.474233160174,3,70,9.696103918189572e+02
41962.474233160174,1,70,2.799999999999998e+03
41962.474233160174,2,70,1.8990187582825731e+03
41962.474233160174,3,70,9.696103918189538e+02
41962.474233160174,1,70,2.8000000000000027e+03
41962.474233160174,2,70,1.8990187582825677e+03
41962.474233160174,3,70,9.696103918189555e+02
41962.474233160174,1,70,2.799999999999998e+03
41962.474233160174,2,70,1.8990187582825731e+03
41962.474233160174,3,70,9.69610391818952e+02
41962.474233160174,1,70,2.799999999999998e+03
41962.474233160174,2,70,1.8990187582825731e+03
41962.474233160174,3,70,9.696103918189518e+02
41962.474233160174,1,70,2.8000000000000027e+03
41962.474233160174,2,70,1.8990187582825677e+03
41962.474233160174,3,70,9.696103918189518e+02
41962.474233160174,1,70,2.799999999999998e+03
41962.474233160174,2,70,1.8990187582825731e+03
41962.474233160174,3,70,9.69610391818952e+02
41962.474233160174,1,70,2.799999999999998e+03
41962.474233160174,2,70,1.8990187582825731e+03
41962.474233160174,3,70,9.696103918189518e+02
41962.474233160174,1,70,2.8000000000000027e+03
41962.474233160174,2,70,1.8990187582825677e+03
41962.474233160174,3,70,9.696103918189518e+02
41962.474233160174,1,70,2.799999999999998e+03
41962.474233160174,2,70,1.8990187582825731e+03
41962.474233160174,3,70,9.69610391818952e+02
41962.474233160174,1,70,2.799999999999998e+03
41962.474233160174,2,70,1.8990187582825731e+03
41962.474233160174,3,70,9.696103918189518e+02
41962.474233160174,1,70,2.8000000000000027e+03
41962.474233160174,2,70,1.8990187582825677e+03
41962.474233160174,3,70,9.696103918189518e+02
41962.474233160174,1,70,2.799999999999998e+03
41962.474233160174,2,70,1.8990187582825731e+03
41962.474233160174,3,70,9.69610391818952e+02
41962.474233160174,1,70,2.799999999999998e+03
41962.474233160174,2,70,1.8990187582825731e+03
41962.474233160174,3,70,9.696103918189518e+02
41962.474233160174,1,70,2.8000000000000027e+03
41962.474233160174,2,70,1.8990187582825677e+03
41962.474233160174,3,70,9.696103918189518e+02
115777.96393484628,1,35.0,6.999999999999998e+02
115777.96393484628,2,35.0,4.74754689570642e+02
115777.96393484628,3,35.0,2.4240259795473952e+02
115777.96393484628,1,52.5,1.3999999999999995e+03
115777.96393484628,2,52.5,9.495093791412882e+02
115777.96393484628,3,52.5,4.8480519590947534e+02
115777.96393484628,1,70,2.100000000000004e+03
115777.96393484628,2,70,1.4242640687119242e+03
115777.96393484628,3,70,7.272077938642167e+02
115777.96393484628,1,70,2.7999999999999973e+03
115777.96393484628,2,70,1.8990187582825722e+03
115777.96393484628,3,70,9.696103918189518e+02
115777.96393484628,1,70,2.7999999999999986e+03
115777.96393484628,2,70,1.8990187582825697e+03
115777.96393484628,3,70,9.696103918189535e+02
115777.96393484628,1,70,2.799999999999998e+03
115777.96393484628,2,70,1.8990187582825738e+03
115777.96393484628,3,70,9.696103918189535e+02
115777.96393484628,1,70,2.8000000000000014e+03
115777.96393484628,2,70,1.8990187582825738e+03
115777.96393484628,3,70,9.696103918189528e+02
115777.96393484628,1,70,2.800000000000002e+03
115777.96393484628,2,70,1.8990187582825697e+03
115777.96393484628,3,70,9.696103918189535e+02
115777.96393484628,1,70,2.8000000000000064e+03
115777.96393484628,2,70,1.899018758282569e+03
115777.96393484628,3,70,9.696103918189528e+02
115777.96393484628,1,70,2.799999999999998e+03
115777.96393484628,2,70,1.8990187582825738e+03
115777.96393484628,3,70,9.696103918189535e+02
115777.96393484628,1,70,2.8000000000000014e+03
115777.96393484628,2,70,1.8990187582825738e+03
115777.96393484628,3,70,9.696103918189528e+02
115777.96393484628,1,70,2.800000000000002e+03
115777.96393484628,2,70,1.8990187582825697e+03
115777.96393484628,3,70,9.696103918189535e+02
115777.96393484628,1,70,2.8000000000000064e+03
115777.96393484628,2,70,1.899018758282569e+03
115777.96393484628,3,70,9.696103918189528e+02
115777.96393484628,1,70,2.799999999999998e+03
115777.96393484628,2,70,1.8990187582825738e+03
115777.96393484628,3,70,9.696103918189535e+02
115777.96393484628,1,70,2.8000000000000014e+03
115777.96393484628,2,70,1.8990187582825738e+03
115777.96393484628,3,70,9.696103918189528e+02
115777.96393484628,1,70,2.800000000000002e+03
115777.96393484628,2,70,1.8990187582825697e+03
115777.96393484628,3,70,9.696103918189535e+02
115777.96393484628,1,70,2.8000000000000064e+03
115777.96393484628,2,70,1.899018758282569e+03
115777.96393484628,3,70,9.696103918189528e+02
115777.96393484628,1,70,2.799999999999998e+03
115777.96393484628,2,70,1.8990187582825738e+03
115777.96393484628,3,70,9.696103918189535e+02
115777.96393484628,1,70,2.8000000000000014e+03
115777.96393484628,2,70,1.8990187582825738e+03
115777.96393484628,3,70,9.696103918189528e+02
71812.82062134142,1,35.0,6.99999999999996e+02
71812.82062134142,2,35.0,4.747546895706444e+02
71812.82062134142,3,35.0,2.4240259795473594e+02
71812.82062134142,1,52.5,1.399999999999998e+03
71812.82062134142,2,52.5,9.495093791412916e+02
71812.82062134142,3,52.5,4.848051959094728e+02
71812.82062134142,1,70,2.0999999999999986e+03
71812.82062134142,2,70,1.4242640687119324e+03
71812.82062134142,3,70,7.272077938642149e+02
71812.82062134142,1,70,2.7999999999999927e+03
71812.82062134142,2,70,1.8990187582825738e+03
71812.82062134142,3,70,9.696103918189507e+02
71812.82062134142,1,70,2.800000000000011e+03
71812.82062134142,2,70,1.8990187582825613e+03
71812.82062134142,3,70,9.696103918189552e+02
71812.82062134142,1,70,2.800000000000002e+03
71812.82062134142,2,70,1.8990187582825715e+03
71812.82062134142,3,70,9.696103918189552e+02
71812.82062134142,1,70,2.7999999999999936e+03
71812.82062134142,2,70,1.8990187582825686e+03
71812.82062134142,3,70,9.696103918189532e+02
71812.82062134142,1,70,2.8000000000000027e+03
71812.82062134142,2,70,1.8990187582825683e+03
71812.82062134142,3,70,9.696103918189456e+02
71812.82062134142,1,70,2.7999999999999995e+03
71812.82062134142,2,70,1.8990187582825758e+03
71812.82062134142,3,70,9.696103918189579e+02
71812.82062134142,1,70,2.8000000000000027e+03
71812.82062134142,2,70,1.8990187582825686e+03
71812.82062134142,3,70,9.696103918189532e+02
71812.82062134142,1,70,2.800000000000002e+03
71812.82062134142,2,70,1.8990187582825774e+03
71812.82062134142,3,70,9.696103918189486e+02
71812.82062134142,1,70,2.7999999999999936e+03
71812.82062134142,2,70,1.8990187582825686e+03
71812.82062134142,3,70,9.696103918189532e+02
71812.82062134142,1,70,2.8000000000000027e+03
71812.82062134142,2,70,1.8990187582825683e+03
71812.82062134142,3,70,9.696103918189502e+02
71812.82062134142,1,70,2.7999999999999995e+03
71812.82062134142,2,70,1.8990187582825758e+03
71812.82062134142,3,70,9.696103918189579e+02
71812.82062134142,1,70,2.8000000000000027e+03
71812.82062134142,2,70,1.8990187582825686e+03
71812.82062134142,3,70,9.696103918189532e+02
71812.82062134142,1,70,2.800000000000002e+03
71812.82062134142,2,70,1.8990187582825774e+03
71812.82062134142,3,70,9.696103918189486e+02
71812.82062134142,1,70,2.7999999999999936e+03
71812.82062134142,2,70,1.8990187582825686e+03
71812.82062134142,3,70,9.696103918189532e+02
71812.82062134142,1,70,2.8000000000000027e+03
71812.82062134142,2,70,1.8990187582825683e+03
71812.82062134142,3,70,9.696103918189502e+02
71812.82062134142,1,70,2.7999999999999995e+03
71812.82062134142,2,70,1.8990187582825758e+03
71812.82062134142,3,70,9.696103918189579e+02
162522.28046300184,1,35.0,6.999999999999977e+02
162522.28046300184,2,35.0,4.747546895706418e+02
162522.28046300184,3,35.0,2.42402597954738e+02
162522.28046300184,1,52.5,1.400000000000001e+03
162522.28046300184,2,52.5,9.495093791412856e+02
162522.28046300184,3,52.5,4.84805195909476e+02
162522.28046300184,1,70,2.099999999999997e+03
162522.28046300184,2,70,1.4242640687119242e+03
162522.28046300184,3,70,7.272077938642169e+02
162522.28046300184,1,70,2.799999999999997e+03
162522.28046300184,2,70,1.8990187582825727e+03
162522.28046300184,3,70,9.696103918189494e+02
162522.28046300184,1,70,2.7999999999999995e+03
162522.28046300184,2,70,1.899018758282569e+03
162522.28046300184,3,70,9.696103918189503e+02
162522.28046300184,1,70,2.799999999999999e+03
162522.28046300184,2,70,1.8990187582825738e+03
162522.28046300184,3,70,9.69610391818954e+02
162522.28046300184,1,70,2.799999999999999e+03
162522.28046300184,2,70,1.8990187582825715e+03
162522.28046300184,3,70,9.69610391818954e+02
162522.28046300184,1,70,2.7999999999999995e+03
162522.28046300184,2,70,1.899018758282569e+03
162522.28046300184,3,70,9.696103918189507e+02
162522.28046300184,1,70,2.799999999999999e+03
162522.28046300184,2,70,1.899018758282574e+03
162522.28046300184,3,70,9.696103918189503e+02
162522.28046300184,1,70,2.7999999999999995e+03
162522.28046300184,2,70,1.899018758282569e+03
162522.28046300184,3,70,9.696103918189543e+02
162522.28046300184,1,70,2.799999999999999e+03
162522.28046300184,2,70,1.8990187582825738e+03
162522.28046300184,3,70,9.696103918189502e+02
162522.28046300184,1,70,2.799999999999999e+03
162522.28046300184,2,70,1.8990187582825715e+03
162522.28046300184,3,70,9.69610391818954e+02
162522.28046300184,1,70,2.7999999999999995e+03
162522.28046300184,2,70,1.899018758282569e+03
162522.28046300184,3,70,9.696103918189507e+02
162522.28046300184,1,70,2.799999999999999e+03
162522.28046300184,2,70,1.899018758282574e+03
162522.28046300184,3,70,9.696103918189503e+02
162522.28046300184,1,70,2.7999999999999995e+03
162522.28046300184,2,70,1.899018758282569e+03
162522.28046300184,3,70,9.696103918189543e+02
162522.28046300184,1,70,2.799999999999999e+03
162522.28046300184,2,70,1.8990187582825738e+03
162522.28046300184,3,70,9.696103918189502e+02
162522.28046300184,1,70,2.799999999999999e+03
162522.28046300184,2,70,1.8990187582825715e+03
162522.28046300184,3,70,9.69610391818954e+02
162522.28046300184,1,70,2.7999999999999995e+03
162522.28046300184,2,70,1.899018758282569e+03
162522.28046300184,3,70,9.696103918189507e+02
162522.28046300184,1,70,2.799999999999999e+03
162522.28046300184,2,70,1.899018758282574e+03
162522.28046300184,3,70,9.696103918189503e+02
28424.718710179044,1,35.0,7.000000000000006e+02
28424.718710179044,2,35.0,4.747546895706426e+02
28424.718710179044,3,35.0,2.4240259795473875e+02
28424.718710179044,1,52.5,1.4000000000000014e+03
28424.718710179044,2,52.5,9.495093791412851e+02
28424.718710179044,3,52.5,4.848051959094776e+02
28424.718710179044,1,70,2.100000000000004e+03
28424.718710179044,2,70,1.4242640687119276e+03
28424.718710179044,3,70,7.272077938642167e+02
28424.718710179044,1,70,2.7999999999999977e+03
28424.718710179044,2,70,1.8990187582825727e+03
28424.718710179044,3,70,9.696103918189542e+02
28424.718710179044,1,70,2.799999999999997e+03
28424.718710179044,2,70,1.8990187582825697e+03
28424.718710179044,3,70,9.696103918189528e+02
28424.718710179044,1,70,2.7999999999999973e+03
28424.718710179044,2,70,1.8990187582825758e+03
28424.718710179044,3,70,9.696103918189534e+02
28424.718710179044,1,70,2.7999999999999973e+03
28424.718710179044,2,70,1.8990187582825697e+03
28424.718710179044,3,70,9.696103918189528e+02
28424.718710179044,1,70,2.7999999999999973e+03
28424.718710179044,2,70,1.8990187582825697e+03
28424.718710179044,3,70,9.696103918189528e+02
28424.718710179044,1,70,2.7999999999999973e+03
28424.718710179044,2,70,1.8990187582825697e+03
28424.718710179044,3,70,9.696103918189528e+02
28424.718710179044,1,70,2.7999999999999973e+03
28424.718710179044,2,70,1.8990187582825697e+03
28424.718710179044,3,70,9.696103918189528e+02
28424.718710179044,1,70,2.7999999999999973e+03
28424.718710179044,2,70,1.8990187582825697e+03
28424.718710179044,3,70,9.696103918189528e+02
28424.718710179044,1,70,2.7999999999999973e+03
28424.718710179044,2,70,1.8990187582825697e+03
28424.718710179044,3,70,9.696103918189528e+02
28424.718710179044,1,70,2.7999999999999973e+03
28424.718710179044,2,70,1.8990187582825697e+03
28424.718710179044,3,70,9.696103918189528e+02
28424.718710179044,1,70,2.7999999999999973e+03
28424.718710179044,2,70,1.8990187582825697e+03
28424.718710179044,3,70,9.696103918189528e+02
28424.718710179044,1,70,2.7999999999999973e+03
28424.718710179044,2,70,1.8990187582825697e+03
28424.718710179044,3,70,9.696103918189528e+02
28424.718710179044,1,70,2.7999999999999973e+03
28424.718710179044,2,70,1.8990187582825697e+03
28424.718710179044,3,70,9.696103918189528e+02
28424.718710179044,1,70,2.7999999999999973e+03
28424.718710179044,2,70,1.8990187582825697e+03
28424.718710179044,3,70,9.696103918189528e+02
28424.718710179044,1,70,2.7999999999999973e+03
28424.718710179044,2,70,1.8990187582825697e+03
28424.718710179044,3,70,9.696103918189528e+02
28424.718710179044,1,70,2.7999999999999973e+03
28424.718710179044,2,70,1.8990187582825697e+03
28424.718710179044,3,70,9.696103918189528e+02
96378.5909442684,1,35.0,6.999999999999993e+02
96378.5909442684,2,35.0,4.747546895706439e+02
96378.5909442684,3,35.0,2.4240259795473983e+02
96378.5909442684,1,52.5,1.399999999999991e+03
96378.5909442684,2,52.5,9.495093791412921e+02
96378.5909442684,3,52.5,4.84805195909475e+02
96378.5909442684,1,70,2.1e+03
96378.5909442684,2,70,1.4242640687119276e+03
96378.5909442684,3,70,7.272077938642209e+02
96378.5909442684,1,70,2.800000000000011e+03
96378.5909442684,2,70,1.899018758282569e+03
96378.5909442684,3,70,9.69610391818955e+02
96378.5909442684,1,70,2.799999999999999e+03
96378.5909442684,2,70,1.89901875828258e+03
96378.5909442684,3,70,9.696103918189497e+02
96378.5909442684,1,70,2.8000000000000164e+03
96378.5909442684,2,70,1.8990187582825574e+03
96378.5909442684,3,70,9.696103918189534e+02
96378.5909442684,1,70,2.7999999999999973e+03
96378.5909442684,2,70,1.8990187582825738e+03
96378.5909442684,3,70,9.696103918189606e+02
96378.5909442684,1,70,2.7999999999999973e+03
96378.5909442684,2,70,1.8990187582825738e+03
96378.5909442684,3,70,9.696103918189532e+02
96378.5909442684,1,70,2.800000000000011e+03
96378.5909442684,2,70,1.8990187582825624e+03
96378.5909442684,3,70,9.696103918189515e+02
96378.5909442684,1,70,2.8000000000000205e+03
96378.5909442684,2,70,1.89901875828256e+03
96378.5909442684,3,70,9.69610391818957e+02
96378.5909442684,1,70,2.800000000000002e+03
96378.5909442684,2,70,1.8990187582825858e+03
96378.5909442684,3,70,9.696103918189532e+02
96378.5909442684,1,70,2.7999999999999973e+03
96378.5909442684,2,70,1.8990187582825624e+03
96378.5909442684,3,70,9.696103918189515e+02
96378.5909442684,1,70,2.800000000000002e+03
96378.5909442684,2,70,1.8990187582825713e+03
96378.5909442684,3,70,9.696103918189515e+02
96378.5909442684,1,70,2.800000000000002e+03
96378.5909442684,2,70,1.8990187582825713e+03
96378.5909442684,3,70,9.696103918189515e+02
96378.5909442684,1,70,2.800000000000002e+03
96378.5909442684,2,70,1.8990187582825713e+03
96378.5909442684,3,70,9.696103918189515e+02
96378.5909442684,1,70,2.800000000000002e+03
96378.5909442684,2,70,1.8990187582825713e+03
96378.5909442684,3,70,9.696103918189515e+02
96378.5909442684,1,70,2.800000000000002e+03
96378.5909442684,2,70,1.8990187582825713e+03
96378.5909442684,3,70,9.696103918189515e+02
96378.5909442684,1,70,2.800000000000002e+03
96378.5909442684,2,70,1.8990187582825713e+03
96378.5909442684,3,70,9.696103918189515e+02
96378.5909442684,1,70,2.800000000000002e+03
96378.5909442684,2,70,1.8990187582825713e+03
96378.5909442684,3,70,9.696103918189515e+02
61561.379587100724,1,35.0,7.000000000000023e+02
61561.379587100724,2,35.0,4.7475468957064345e+02
61561.379587100724,3,35.0,2.4240259795473932e+02
61561.379587100724,1,52.5,1.4000000000000027e+03
61561.379587100724,2,52.5,9.495093791412842e+02
61561.379587100724,3,52.5,4.848051959094781e+02
61561.379587100724,1,70,2.0999999999999973e+03
61561.379587100724,2,70,1.4242640687119178e+03
61561.379587100724,3,70,7.272077938642196e+02
61561.379587100724,1,70,2.800000000000007e+03
61561.379587100724,2,70,1.8990187582825788e+03
61561.379587100724,3,70,9.6961039181895e+02
61561.379587100724,1,70,2.7999999999999927e+03
61561.379587100724,2,70,1.8990187582825668e+03
61561.379587100724,3,70,9.696103918189641e+02
61561.379587100724,1,70,2.7999999999999927e+03
61561.379587100724,2,70,1.8990187582825758e+03
61561.379587100724,3,70,9.69610391818948e+02
61561.379587100724,1,70,2.8000000000000205e+03
61561.379587100724,2,70,1.8990187582825727e+03
61561.379587100724,3,70,9.69610391818946e+02
61561.379587100724,1,70,2.7999999999999973e+03
61561.379587100724,2,70,1.899018758282577e+03
61561.379587100724,3,70,9.69610391818955e+02
61561.379587100724,1,70,2.7999999999999973e+03
61561.379587100724,2,70,1.899018758282577e+03
61561.379587100724,3,70,9.69610391818955e+02
61561.379587100724,1,70,2.7999999999999973e+03
61561.379587100724,2,70,1.899018758282577e+03
61561.379587100724,3,70,9.69610391818955e+02
61561.379587100724,1,70,2.7999999999999973e+03
61561.379587100724,2,70,1.899018758282577e+03
61561.379587100724,3,70,9.69610391818955e+02
61561.379587100724,1,70,2.7999999999999973e+03
61561.379587100724,2,70,1.899018758282577e+03
61561.379587100724,3,70,9.69610391818955e+02
61561.379587100724,1,70,2.7999999999999973e+03
61561.379587100724,2,70,1.899018758282577e+03
61561.379587100724,3,70,9.69610391818955e+02
61561.379587100724,1,70,2.7999999999999973e+03
61561.379587100724,2,70,1.899018758282577e+03
61561.379587100724,3,70,9.69610391818955e+02
61561.379587100724,1,70,2.7999999999999973e+03
61561.379587100724,2,70,1.899018758282577e+03
61561.379587100724,3,70,9.69610391818955e+02
61561.379587100724,1,70,2.7999999999999973e+03
61561.379587100724,2,70,1.899018758282577e+03
61561.379587100724,3,70,9.69610391818955e+02
61561.379587100724,1,70,2.7999999999999973e+03
61561.379587100724,2,70,1.899018758282577e+03
61561.379587100724,3,70,9.69610391818955e+02
61561.379587100724,1,70,2.7999999999999973e+03
61561.379587100724,2,70,1.899018758282577e+03
61561.379587100724,3,70,9.69610391818955e+02
61561.379587100724,1,70,2.7999999999999973e+03
61561.379587100724,2,70,1.899018758282577e+03
61561.379587100724,3,70,9.69610391818955e+02
137675.24313279503,1,35.0,6.999999999999968e+02
137675.24313279503,2,35.0,4.7475468957064044e+02
137675.24313279503,3,35.0,2.424025979547371e+02
137675.24313279503,1,52.5,1.399999999999995e+03
137675.24313279503,2,52.5,9.495093791412843e+02
137675.24313279503,3,52.5,4.8480519590947415e+02
137675.24313279503,1,70,2.0999999999999955e+03
137675.24313279503,2,70,1.4242640687119294e+03
137675.24313279503,3,70,7.272077938642143e+02
137675.24313279503,1,70,2.799999999999992e+03
137675.24313279503,2,70,1.899018758282569e+03
137675.24313279503,3,70,9.696103918189526e+02
137675.24313279503,1,70,2.7999999999999973e+03
137675.24313279503,2,70,1.8990187582825763e+03
137675.24313279503,3,70,9.696103918189467e+02
137675.24313279503,1,70,2.799999999999998e+03
137675.24313279503,2,70,1.8990187582825727e+03
137675.24313279503,3,70,9.696103918189518e+02
137675.24313279503,1,70,2.800000000000003e+03
137675.24313279503,2,70,1.899018758282572e+03
137675.24313279503,3,70,9.696103918189514e+02
137675.24313279503,1,70,2.8000000000000055e+03
137675.24313279503,2,70,1.8990187582825727e+03
137675.24313279503,3,70,9.696103918189518e+02
137675.24313279503,1,70,2.7999999999999973e+03
137675.24313279503,2,70,1.899018758282572e+03
137675.24313279503,3,70,9.696103918189514e+02
137675.24313279503,1,70,2.799999999999998e+03
137675.24313279503,2,70,1.8990187582825727e+03
137675.24313279503,3,70,9.696103918189518e+02
137675.24313279503,1,70,2.800000000000003e+03
137675.24313279503,2,70,1.899018758282572e+03
137675.24313279503,3,70,9.696103918189514e+02
137675.24313279503,1,70,2.8000000000000055e+03
137675.24313279503,2,70,1.8990187582825727e+03
137675.24313279503,3,70,9.696103918189518e+02
137675.24313279503,1,70,2.7999999999999973e+03
137675.24313279503,2,70,1.899018758282572e+03
137675.24313279503,3,70,9.696103918189514e+02
137675.24313279503,1,70,2.799999999999998e+03
137675.24313279503,2,70,1.8990187582825727e+03
137675.24313279503,3,70,9.696103918189518e+02
137675.24313279503,1,70,2.800000000000003e+03
137675.24313279503,2,70,1.899018758282572e+03
137675.24313279503,3,70,9.696103918189514e+02
137675.24313279503,1,70,2.8000000000000055e+03
137675.24313279503,2,70,1.8990187582825727e+03
137675.24313279503,3,70,9.696103918189518e+02
137675.24313279503,1,70,2.7999999999999973e+03
137675.24313279503,2,70,1.899018758282572e+03
137675.24313279503,3,70,9.696103918189514e+02
137675.24313279503,1,70,2.799999999999998e+03
137675.24313279503,2,70,1.8990187582825727e+03
137675.24313279503,3,70,9.696103918189518e+02
137675.24313279503,1,70,2.800000000000003e+03
137675.24313279503,2,70,1.899018758282572e+03
137675.24313279503,3,70,9.696103918189514e+02
42952.234790816896,1,35.0,7.000000000000043e+02
42952.234790816896,2,35.0,4.747546895706419e+02
42952.234790816896,3,35.0,2.4240259795474162e+02
42952.234790816896,1,52.5,1.3999999999999968e+03
42952.234790816896,2,52.5,9.495093791412903e+02
42952.234790816896,3,52.5,4.848051959094831e+02
42952.234790816896,1,70,2.099999999999984e+03
42952.234790816896,2,70,1.4242640687119344e+03
42952.234790816896,3,70,7.27207793864216e+02
42952.234790816896,1,70,2.799999999999957e+03
42952.234790816896,2,70,1.8990187582825959e+03
42952.234790816896,3,70,9.696103918189452e+02
42952.234790816896,1,70,2.800000000000043e+03
42952.234790816896,2,70,1.8990187582825256e+03
42952.234790816896,3,70,9.696103918189413e+02
42952.234790816896,1,70,2.799999999999993e+03
42952.234790816896,2,70,1.8990187582825988e+03
42952.234790816896,3,70,9.696103918189548e+02
42952.234790816896,1,70,2.8000000000000286e+03
42952.234790816896,2,70,1.8990187582825713e+03
42952.234790816896,3,70,9.696103918189477e+02
42952.234790816896,1,70,2.8000000000000064e+03
42952.234790816896,2,70,1.8990187582825774e+03
42952.234790816896,3,70,9.696103918189804e+02
42952.234790816896,1,70,2.799999999999993e+03
42952.234790816896,2,70,1.8990187582825438e+03
42952.234790816896,3,70,9.696103918189658e+02
42952.234790816896,1,70,2.8000000000000255e+03
42952.234790816896,2,70,1.8990187582825654e+03
42952.234790816896,3,70,9.696103918189518e+02
42952.234790816896,1,70,2.7999999999999955e+03
42952.234790816896,2,70,1.89901875828256e+03
42952.234790816896,3,70,9.696103918189436e+02
42952.234790816896,1,70,2.7999999999999836e+03
42952.234790816896,2,70,1.8990187582825547e+03
42952.234790816896,3,70,9.696103918189593e+02
42952.234790816896,1,70,2.800000000000007e+03
42952.234790816896,2,70,1.8990187582826043e+03
42952.234790816896,3,70,9.696103918189582e+02
42952.234790816896,1,70,2.800000000000007e+03
42952.234790816896,2,70,1.8990187582825713e+03
42952.234790816896,3,70,9.696103918189376e+02
42952.234790816896,1,70,2.8000000000000255e+03
42952.234790816896,2,70,1.8990187582825365e+03
42952.234790816896,3,70,9.696103918189618e+02
42952.234790816896,1,70,2.79999999999997e+03
42952.234790816896,2,70,1.89901875828256e+03
42952.234790816896,3,70,9.696103918189618e+02
