G,element_length,p,f_int[0],f_int[1],f_ext[0],kte[00],kte[01],kte[11]
158726.0384101314,1,70,2.799999999999999e+03,-1.8990187582825706e+03,2800.0,2364297.5437590755,-2510539.721423053,2761827.621939405
158726.0384101314,2,70,1.8990187582825704e+03,-9.696103918189516e+02,0.0,2065458.6415458065,-2204592.652893914,2462988.719726136
158726.0384101314,3,70,9.696103918189555e+02,-3.3916130176336134e-12,0.0,1854789.6761547553,-1987613.3572065176,2252319.7543350845
158726.0384101314,1,70,2.7999999999999986e+03,-1.8990187582825695e+03,2800.0,2364297.5437590755,-2510539.721423053,2761827.621939405
158726.0384101314,2,70,1.8990187582825702e+03,-9.696103918189511e+02,0.0,2065458.6415458065,-2204592.652893914,2462988.719726136
158726.0384101314,3,70,9.696103918189553e+02,-2.9773710174509765e-12,0.0,1854789.6761547553,-1987613.3572065176,2252319.7543350845
158726.0384101314,1,70,2.799999999999999e+03,-1.8990187582825706e+03,2800.0,2364297.5437590755,-2510539.721423053,2761827.621939405
158726.0384101314,2,70,1.8990187582825704e+03,-9.696103918189516e+02,0.0,2065458.6415458065,-2204592.652893914,2462988.719726136
158726.0384101314,3,70,9.696103918189555e+02,-3.3916130176336134e-12,0.0,1854789.6761547553,-1987613.3572065176,2252319.7543350845
158726.0384101314,1,70,2.7999999999999986e+03,-1.8990187582825695e+03,2800.0,2364297.5437590755,-2510539.721423053,2761827.621939405
158726.0384101314,2,70,1.8990187582825702e+03,-9.696103918189511e+02,0.0,2065458.6415458065,-2204592.652893914,2462988.719726136
158726.0384101314,3,70,9.696103918189553e+02,-2.9773710174509765e-12,0.0,1854789.6761547553,-1987613.3572065176,2252319.7543350845
158726.0384101314,1,70,2.799999999999999e+03,-1.8990187582825706e+03,2800.0,2364297.5437590755,-2510539.721423053,2761827.621939405
158726.0384101314,2,70,1.8990187582825704e+03,-9.696103918189516e+02,0.0,2065458.6415458065,-2204592.652893914,2462988.719726136
158726.0384101314,3,70,9.696103918189555e+02,-3.3916130176336134e-12,0.0,1854789.6761547553,-1987613.3572065176,2252319.7543350845
158726.0384101314,1,70,2.7999999999999986e+03,-1.8990187582825695e+03,2800.0,2364297.5437590755,-2510539.721423053,2761827.621939405
158726.0384101314,2,70,1.8990187582825702e+03,-9.696103918189511e+02,0.0,2065458.6415458065,-2204592.652893914,2462988.719726136
158726.0384101314,3,70,9.696103918189553e+02,-2.9773710174509765e-12,0.0,1854789.6761547553,-1987613.3572065176,2252319.7543350845
158726.0384101314,1,70,2.799999999999999e+03,-1.8990187582825706e+03,2800.0,2364297.5437590755,-2510539.721423053,2761827.621939405
158726.0384101314,2,70,1.8990187582825704e+03,-9.696103918189516e+02,0.0,2065458.6415458065,-2204592.652893914,2462988.719726136
158726.0384101314,3,70,9.696103918189555e+02,-3.3916130176336134e-12,0.0,1854789.6761547553,-1987613.3572065176,2252319.7543350845
29937.84026819972,1,35.0,6.999999999999997e+02,-4.747546895706429e+02,1400.0,448368.4479033496,-476502.2761679006,524573.8594951306
29937.84026819972,2,35.0,4.74754689570643e+02,-2.4240259795473872e+02,0.0,391648.6055933365,-418433.298689864,467854.01718511764
29937.84026819972,3,35.0,2.424025979547374e+02,4.471749748030832e-13,0.0,351663.48180892906,-377250.4695977409,427868.89340071025
29937.84026819972,1,52.5,1.3999999999999968e+03,-9.495093791412826e+02,2100.0,448368.4479033496,-476502.2761679006,524573.8594951306
29937.84026819972,2,52.5,9.495093791412858e+02,-4.848051959094767e+02,0.0,391648.6055933365,-418433.298689864,467854.01718511764
29937.84026819972,3,52.5,4.8480519590947716e+02,-1.2249400676276626e-12,0.0,351663.48180892906,-377250.4695977409,427868.89340071025
29937.84026819972,1,70,2.099999999999997e+03,-1.4242640687119253e+03,2800.0,448368.4479033496,-476502.2761679006,524573.8594951306
29937.84026819972,2,70,1.4242640687119294e+03,-7.272077938642158e+02,0.0,391648.6055933365,-418433.298689864,467854.01718511764
29937.84026819972,3,70,7.272077938642135e+02,7.143547226281905e-13,0.0,351663.48180892906,-377250.4695977409,427868.89340071025
29937.84026819972,1,70,2.7999999999999973e+03,-1.899018758282569e+03,2800.0,448368.4479033496,-476502.2761679006,524573.8594951306
29937.84026819972,2,70,1.8990187582825713e+03,-9.69610391818953e+02,0.0,391648.6055933365,-418433.298689864,467854.01718511764
29937.84026819972,3,70,9.69610391818957e+02,-5.23319699945933e-12,0.0,351663.48180892906,-377250.4695977409,427868.89340071025
29937.84026819972,1,70,2.7999999999999995e+03,-1.8990187582825713e+03,2800.0,448368.4479033496,-476502.2761679006,524573.8594951306
29937.84026819972,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,391648.6055933365,-418433.298689864,467854.01718511764
29937.84026819972,3,70,9.696103918189505e+02,2.3472402250899972e-12,0.0,351663.48180892906,-377250.4695977409,427868.89340071025
29937.84026819972,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,448368.4479033496,-476502.2761679006,524573.8594951306
29937.84026819972,2,70,1.899018758282574e+03,-9.696103918189558e+02,0.0,391648.6055933365,-418433.298689864,467854.01718511764
29937.84026819972,3,70,9.696103918189533e+02,-4.360766391140072e-13,0.0,351663.48180892906,-377250.4695977409,427868.89340071025
29937.84026819972,1,70,2.799999999999999e+03,-1.8990187582825697e+03,2800.0,448368.4479033496,-476502.2761679006,524573.8594951306
29937.84026819972,2,70,1.8990187582825695e+03,-9.6961039181895e+02,0.0,391648.6055933365,-418433.298689864,467854.01718511764
29937.84026819972,3,70,9.69610391818956e+02,-3.3481671071720325e-12,0.0,351663.48180892906,-377250.4695977409,427868.89340071025
29937.84026819972,1,70,2.8000000000000036e+03,-1.8990187582825758e+03,2800.0,448368.4479033496,-476502.2761679006,524573.8594951306
29937.84026819972,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,391648.6055933365,-418433.298689864,467854.01718511764
29937.84026819972,3,70,9.69610391818954e+02,-1.478661936725743e-12,0.0,351663.48180892906,-377250.4695977409,427868.89340071025
29937.84026819972,1,70,2.799999999999996e+03,-1.899018758282567e+03,2800.0,448368.4479033496,-476502.2761679006,524573.8594951306
29937.84026819972,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,391648.6055933365,-418433.298689864,467854.01718511764
29937.84026819972,3,70,9.69610391818954e+02,-1.478661936725743e-12,0.0,351663.48180892906,-377250.4695977409,427868.89340071025
29937.84026819972,1,70,2.800000000000003e+03,-1.8990187582825747e+03,2800.0,448368.4479033496,-476502.2761679006,524573.8594951306
29937.84026819972,2,70,1.8990187582825745e+03,-9.696103918189564e+02,0.0,391648.6055933365,-418433.298689864,467854.01718511764
29937.84026819972,3,70,9.69610391818951e+02,1.6475298285787447e-12,0.0,351663.48180892906,-377250.4695977409,427868.89340071025
29937.84026819972,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,448368.4479033496,-476502.2761679006,524573.8594951306
29937.84026819972,2,70,1.899018758282574e+03,-9.696103918189558e+02,0.0,391648.6055933365,-418433.298689864,467854.01718511764
29937.84026819972,3,70,9.696103918189533e+02,-4.360766391140072e-13,0.0,351663.48180892906,-377250.4695977409,427868.89340071025
29937.84026819972,1,70,2.799999999999999e+03,-1.8990187582825697e+03,2800.0,448368.4479033496,-476502.2761679006,524573.8594951306
29937.84026819972,2,70,1.8990187582825695e+03,-9.6961039181895e+02,0.0,391648.6055933365,-418433.298689864,467854.01718511764
29937.84026819972,3,70,9.69610391818956e+02,-3.3481671071720325e-12,0.0,351663.48180892906,-377250.4695977409,427868.89340071025
29937.84026819972,1,70,2.8000000000000036e+03,-1.8990187582825758e+03,2800.0,448368.4479033496,-476502.2761679006,524573.8594951306
29937.84026819972,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,391648.6055933365,-418433.298689864,467854.01718511764
29937.84026819972,3,70,9.69610391818954e+02,-1.478661936725743e-12,0.0,351663.48180892906,-377250.4695977409,427868.89340071025
29937.84026819972,1,70,2.799999999999996e+03,-1.899018758282567e+03,2800.0,448368.4479033496,-476502.2761679006,524573.8594951306
29937.84026819972,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,391648.6055933365,-418433.298689864,467854.01718511764
29937.84026819972,3,70,9.69610391818954e+02,-1.478661936725743e-12,0.0,351663.48180892906,-377250.4695977409,427868.89340071025
29937.84026819972,1,70,2.800000000000003e+03,-1.8990187582825747e+03,2800.0,448368.4479033496,-476502.2761679006,524573.8594951306
29937.84026819972,2,70,1.8990187582825745e+03,-9.696103918189564e+02,0.0,391648.6055933365,-418433.298689864,467854.01718511764
29937.84026819972,3,70,9.69610391818951e+02,1.6475298285787447e-12,0.0,351663.48180892906,-377250.4695977409,427868.89340071025
29937.84026819972,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,448368.4479033496,-476502.2761679006,524573.8594951306
29937.84026819972,2,70,1.899018758282574e+03,-9.696103918189558e+02,0.0,391648.6055933365,-418433.298689864,467854.01718511764
29937.84026819972,3,70,9.696103918189533e+02,-4.360766391140072e-13,0.0,351663.48180892906,-377250.4695977409,427868.89340071025
29937.84026819972,1,70,2.799999999999999e+03,-1.8990187582825697e+03,2800.0,448368.4479033496,-476502.2761679006,524573.8594951306
29937.84026819972,2,70,1.8990187582825695e+03,-9.6961039181895e+02,0.0,391648.6055933365,-418433.298689864,467854.01718511764
29937.84026819972,3,70,9.69610391818956e+02,-3.3481671071720325e-12,0.0,351663.48180892906,-377250.4695977409,427868.89340071025
29937.84026819972,1,70,2.8000000000000036e+03,-1.8990187582825758e+03,2800.0,448368.4479033496,-476502.2761679006,524573.8594951306
29937.84026819972,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,391648.6055933365,-418433.298689864,467854.01718511764
29937.84026819972,3,70,9.69610391818954e+02,-1.478661936725743e-12,0.0,351663.48180892906,-377250.4695977409,427868.89340071025
29937.84026819972,1,70,2.799999999999996e+03,-1.899018758282567e+03,2800.0,448368.4479033496,-476502.2761679006,524573.8594951306
29937.84026819972,2,70,1.8990187582825702e+03,-9.696103918189513e+02,0.0,391648.6055933365,-418433.298689864,467854.01718511764
29937.84026819972,3,70,9.69610391818954e+02,-1.478661936725743e-12,0.0,351663.48180892906,-377250.4695977409,427868.89340071025
100710.53801541276,1,35.0,6.999999999999998e+02,-4.7475468957064146e+02,1400.0,2350036.61965245,-2635364.8848715583,3030961.793501805
100710.53801541276,2,35.0,4.747546895706441e+02,-2.424025979547384e+02,0.0,2036339.3128916523,-2314205.9905705117,2717264.4867410073
100710.53801541276,3,35.0,2.4240259795473804e+02,1.3447090213209792e-12,0.0,1815195.7918446728,-2086438.3867683297,2496120.965694027
100710.53801541276,1,52.5,1.4000000000000045e+03,-9.495093791412895e+02,2100.0,2350036.61965245,-2635364.8848715583,3030961.793501805
100710.53801541276,2,52.5,9.495093791412806e+02,-4.8480519590946943e+02,0.0,2036339.3128916523,-2314205.9905705117,2717264.4867410073
100710.53801541276,3,52.5,4.848051959094758e+02,1.9567321814018403e-12,0.0,1815195.7918446728,-2086438.3867683297,2496120.965694027
100710.53801541276,1,70,2.0999999999999995e+03,-1.424264068711927e+03,2800.0,2350036.61965245,-2635364.8848715583,3030961.793501805
100710.53801541276,2,70,1.4242640687119253e+03,-7.272077938642096e+02,0.0,2036339.3128916523,-2314205.9905705117,2717264.4867410073
100710.53801541276,3,70,7.272077938642159e+02,-4.25954735155553e-13,0.0,1815195.7918446728,-2086438.3867683297,2496120.965694027
100710.53801541276,1,70,2.800000000000009e+03,-1.8990187582825795e+03,2800.0,2350036.61965245,-2635364.8848715583,3030961.793501805
100710.53801541276,2,70,1.8990187582825704e+03,-9.696103918189503e+02,0.0,2036339.3128916523,-2314205.9905705117,2717264.4867410073
100710.53801541276,3,70,9.696103918189486e+02,5.896218415262985e-12,0.0,1815195.7918446728,-2086438.3867683297,2496120.965694027
100710.53801541276,1,70,2.7999999999999955e+03,-1.8990187582825672e+03,2800.0,2350036.61965245,-2635364.8848715583,3030961.793501805
100710.53801541276,2,70,1.8990187582825763e+03,-9.696103918189585e+02,0.0,2036339.3128916523,-2314205.9905705117,2717264.4867410073
100710.53801541276,3,70,9.696103918189531e+02,-7.580106487490599e-13,0.0,1815195.7918446728,-2086438.3867683297,2496120.965694027
100710.53801541276,1,70,2.7999999999999995e+03,-1.8990187582825706e+03,2800.0,2350036.61965245,-2635364.8848715583,3030961.793501805
100710.53801541276,2,70,1.8990187582825686e+03,-9.696103918189491e+02,0.0,2036339.3128916523,-2314205.9905705117,2717264.4867410073
100710.53801541276,3,70,9.696103918189553e+02,-2.634496116350493e-12,0.0,1815195.7918446728,-2086438.3867683297,2496120.965694027
100710.53801541276,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,2350036.61965245,-2635364.8848715583,3030961.793501805
100710.53801541276,2,70,1.8990187582825756e+03,-9.696103918189579e+02,0.0,2036339.3128916523,-2314205.9905705117,2717264.4867410073
100710.53801541276,3,70,9.696103918189531e+02,-7.580106487490599e-13,0.0,1815195.7918446728,-2086438.3867683297,2496120.965694027
100710.53801541276,1,70,2.7999999999999995e+03,-1.8990187582825706e+03,2800.0,2350036.61965245,-2635364.8848715583,3030961.793501805
100710.53801541276,2,70,1.8990187582825686e+03,-9.696103918189491e+02,0.0,2036339.3128916523,-2314205.9905705117,2717264.4867410073
100710.53801541276,3,70,9.696103918189515e+02,1.7553625409673355e-12,0.0,1815195.7918446728,-2086438.3867683297,2496120.965694027
100710.53801541276,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,2350036.61965245,-2635364.8848715583,3030961.793501805
100710.53801541276,2,70,1.8990187582825697e+03,-9.696103918189511e+02,0.0,2036339.3128916523,-2314205.9905705117,2717264.4867410073
100710.53801541276,3,70,9.696103918189519e+02,1.1270192435382365e-12,0.0,1815195.7918446728,-2086438.3867683297,2496120.965694027
100710.53801541276,1,70,2.7999999999999995e+03,-1.8990187582825706e+03,2800.0,2350036.61965245,-2635364.8848715583,3030961.793501805
100710.53801541276,2,70,1.899018758282575e+03,-9.696103918189567e+02,0.0,2036339.3128916523,-2314205.9905705117,2717264.4867410073
100710.53801541276,3,70,9.696103918189557e+02,-3.2628394137795926e-12,0.0,1815195.7918446728,-2086438.3867683297,2496120.965694027
100710.53801541276,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,2350036.61965245,-2635364.8848715583,3030961.793501805
100710.53801541276,2,70,1.8990187582825697e+03,-9.696103918189511e+02,0.0,2036339.3128916523,-2314205.9905705117,2717264.4867410073
100710.53801541276,3,70,9.696103918189519e+02,1.1270192435382365e-12,0.0,1815195.7918446728,-2086438.3867683297,2496120.965694027
100710.53801541276,1,70,2.7999999999999995e+03,-1.8990187582825706e+03,2800.0,2350036.61965245,-2635364.8848715583,3030961.793501805
100710.53801541276,2,70,1.899018758282575e+03,-9.696103918189567e+02,0.0,2036339.3128916523,-2314205.9905705117,2717264.4867410073
100710.53801541276,3,70,9.696103918189519e+02,1.1270192435382365e-12,0.0,1815195.7918446728,-2086438.3867683297,2496120.965694027
100710.53801541276,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,2350036.61965245,-2635364.8848715583,3030961.793501805
100710.53801541276,2,70,1.8990187582825697e+03,-9.696103918189511e+02,0.0,2036339.3128916523,-2314205.9905705117,2717264.4867410073
100710.53801541276,3,70,9.696103918189519e+02,1.1270192435382365e-12,0.0,1815195.7918446728,-2086438.3867683297,2496120.965694027
100710.53801541276,1,70,2.7999999999999995e+03,-1.8990187582825706e+03,2800.0,2350036.61965245,-2635364.8848715583,3030961.793501805
100710.53801541276,2,70,1.899018758282575e+03,-9.696103918189567e+02,0.0,2036339.3128916523,-2314205.9905705117,2717264.4867410073
100710.53801541276,3,70,9.696103918189519e+02,1.1270192435382365e-12,0.0,1815195.7918446728,-2086438.3867683297,2496120.965694027
100710.53801541276,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,2350036.61965245,-2635364.8848715583,3030961.793501805
100710.53801541276,2,70,1.8990187582825697e+03,-9.696103918189511e+02,0.0,2036339.3128916523,-2314205.9905705117,2717264.4867410073
100710.53801541276,3,70,9.696103918189519e+02,1.1270192435382365e-12,0.0,1815195.7918446728,-2086438.3867683297,2496120.965694027
100710.53801541276,1,70,2.7999999999999995e+03,-1.8990187582825706e+03,2800.0,2350036.61965245,-2635364.8848715583,3030961.793501805
100710.53801541276,2,70,1.899018758282575e+03,-9.696103918189567e+02,0.0,2036339.3128916523,-2314205.9905705117,2717264.4867410073
100710.53801541276,3,70,9.696103918189519e+02,1.1270192435382365e-12,0.0,1815195.7918446728,-2086438.3867683297,2496120.965694027
100710.53801541276,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,2350036.61965245,-2635364.8848715583,3030961.793501805
100710.53801541276,2,70,1.8990187582825697e+03,-9.696103918189511e+02,0.0,2036339.3128916523,-2314205.9905705117,2717264.4867410073
100710.53801541276,3,70,9.696103918189519e+02,1.1270192435382365e-12,0.0,1815195.7918446728,-2086438.3867683297,2496120.965694027
100710.53801541276,1,70,2.7999999999999995e+03,-1.8990187582825706e+03,2800.0,2350036.61965245,-2635364.8848715583,3030961.793501805
100710.53801541276,2,70,1.899018758282575e+03,-9.696103918189567e+02,0.0,2036339.3128916523,-2314205.9905705117,2717264.4867410073
100710.53801541276,3,70,9.696103918189519e+02,1.1270192435382365e-12,0.0,1815195.7918446728,-2086438.3867683297,2496120.965694027
100710.53801541276,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,2350036.61965245,-2635364.8848715583,3030961.793501805
100710.53801541276,2,70,1.8990187582825697e+03,-9.696103918189511e+02,0.0,2036339.3128916523,-2314205.9905705117,2717264.4867410073
100710.53801541276,3,70,9.696103918189519e+02,1.1270192435382365e-12,0.0,1815195.7918446728,-2086438.3867683297,2496120.965694027
69272.27678932034,1,35.0,7.000000000000013e+02,-4.747546895706437e+02,1400.0,1049026.6041916083,-1116743.4916936501,1231187.0357487102
69272.27678932034,2,35.0,4.747546895706429e+02,-2.424025979547378e+02,0.0,916096.4632088649,-980651.4814110959,1098256.8947659666
69272.27678932034,3,35.0,2.4240259795473855e+02,-1.941925404312939e-14,0.0,822386.2565968236,-884134.3005740514,1004546.6881539251
69272.27678932034,1,52.5,1.400000000000001e+03,-9.495093791412863e+02,2100.0,1049026.6041916083,-1116743.4916936501,1231187.0357487102
69272.27678932034,2,52.5,9.495093791412847e+02,-4.84805195909475e+02,0.0,916096.4632088649,-980651.4814110959,1098256.8947659666
69272.27678932034,3,52.5,4.848051959094758e+02,9.09874671447173e-13,0.0,822386.2565968236,-884134.3005740514,1004546.6881539251
69272.27678932034,1,70,2.099999999999998e+03,-1.424264068711926e+03,2800.0,1049026.6041916083,-1116743.4916936501,1231187.0357487102
69272.27678932034,2,70,1.4242640687119301e+03,-7.272077938642157e+02,0.0,916096.4632088649,-980651.4814110959,1098256.8947659666
69272.27678932034,3,70,7.272077938642141e+02,7.508203359346276e-13,0.0,822386.2565968236,-884134.3005740514,1004546.6881539251
69272.27678932034,1,70,2.800000000000002e+03,-1.8990187582825733e+03,2800.0,1049026.6041916083,-1116743.4916936501,1231187.0357487102
69272.27678932034,2,70,1.8990187582825733e+03,-9.696103918189546e+02,0.0,916096.4632088649,-980651.4814110959,1098256.8947659666
69272.27678932034,3,70,9.696103918189523e+02,5.630627480361483e-13,0.0,822386.2565968236,-884134.3005740514,1004546.6881539251
69272.27678932034,1,70,2.7999999999999986e+03,-1.8990187582825695e+03,2800.0,1049026.6041916083,-1116743.4916936501,1231187.0357487102
69272.27678932034,2,70,1.8990187582825733e+03,-9.696103918189549e+02,0.0,916096.4632088649,-980651.4814110959,1098256.8947659666
69272.27678932034,3,70,9.696103918189558e+02,-3.134065809925571e-12,0.0,822386.2565968236,-884134.3005740514,1004546.6881539251
69272.27678932034,1,70,2.7999999999999986e+03,-1.89901875828257e+03,2800.0,1049026.6041916083,-1116743.4916936501,1231187.0357487102
69272.27678932034,2,70,1.8990187582825686e+03,-9.696103918189498e+02,0.0,916096.4632088649,-980651.4814110959,1098256.8947659666
69272.27678932034,3,70,9.696103918189523e+02,5.630627480361483e-13,0.0,822386.2565968236,-884134.3005740514,1004546.6881539251
69272.27678932034,1,70,2.7999999999999986e+03,-1.8990187582825695e+03,2800.0,1049026.6041916083,-1116743.4916936501,1231187.0357487102
69272.27678932034,2,70,1.8990187582825738e+03,-9.696103918189552e+02,0.0,916096.4632088649,-980651.4814110959,1098256.8947659666
69272.27678932034,3,70,9.696103918189523e+02,5.630627480361483e-13,0.0,822386.2565968236,-884134.3005740514,1004546.6881539251
69272.27678932034,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,1049026.6041916083,-1116743.4916936501,1231187.0357487102
69272.27678932034,2,70,1.8990187582825713e+03,-9.696103918189527e+02,0.0,916096.4632088649,-980651.4814110959,1098256.8947659666
69272.27678932034,3,70,9.69610391818953e+02,-4.795225495755874e-13,0.0,822386.2565968236,-884134.3005740514,1004546.6881539251
69272.27678932034,1,70,2.7999999999999986e+03,-1.8990187582825695e+03,2800.0,1049026.6041916083,-1116743.4916936501,1231187.0357487102
69272.27678932034,2,70,1.8990187582825738e+03,-9.696103918189552e+02,0.0,916096.4632088649,-980651.4814110959,1098256.8947659666
69272.27678932034,3,70,9.696103918189523e+02,5.630627480361483e-13,0.0,822386.2565968236,-884134.3005740514,1004546.6881539251
69272.27678932034,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,1049026.6041916083,-1116743.4916936501,1231187.0357487102
69272.27678932034,2,70,1.8990187582825713e+03,-9.696103918189527e+02,0.0,916096.4632088649,-980651.4814110959,1098256.8947659666
69272.27678932034,3,70,9.69610391818953e+02,-4.795225495755874e-13,0.0,822386.2565968236,-884134.3005740514,1004546.6881539251
69272.27678932034,1,70,2.7999999999999986e+03,-1.8990187582825695e+03,2800.0,1049026.6041916083,-1116743.4916936501,1231187.0357487102
69272.27678932034,2,70,1.8990187582825738e+03,-9.696103918189552e+02,0.0,916096.4632088649,-980651.4814110959,1098256.8947659666
69272.27678932034,3,70,9.696103918189523e+02,5.630627480361483e-13,0.0,822386.2565968236,-884134.3005740514,1004546.6881539251
69272.27678932034,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,1049026.6041916083,-1116743.4916936501,1231187.0357487102
69272.27678932034,2,70,1.8990187582825713e+03,-9.696103918189527e+02,0.0,916096.4632088649,-980651.4814110959,1098256.8947659666
69272.27678932034,3,70,9.69610391818953e+02,-4.795225495755874e-13,0.0,822386.2565968236,-884134.3005740514,1004546.6881539251
69272.27678932034,1,70,2.7999999999999986e+03,-1.8990187582825695e+03,2800.0,1049026.6041916083,-1116743.4916936501,1231187.0357487102
69272.27678932034,2,70,1.8990187582825738e+03,-9.696103918189552e+02,0.0,916096.4632088649,-980651.4814110959,1098256.8947659666
69272.27678932034,3,70,9.696103918189523e+02,5.630627480361483e-13,0.0,822386.2565968236,-884134.3005740514,1004546.6881539251
69272.27678932034,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,1049026.6041916083,-1116743.4916936501,1231187.0357487102
69272.27678932034,2,70,1.8990187582825713e+03,-9.696103918189527e+02,0.0,916096.4632088649,-980651.4814110959,1098256.8947659666
69272.27678932034,3,70,9.69610391818953e+02,-4.795225495755874e-13,0.0,822386.2565968236,-884134.3005740514,1004546.6881539251
69272.27678932034,1,70,2.7999999999999986e+03,-1.8990187582825695e+03,2800.0,1049026.6041916083,-1116743.4916936501,1231187.0357487102
69272.27678932034,2,70,1.8990187582825738e+03,-9.696103918189552e+02,0.0,916096.4632088649,-980651.4814110959,1098256.8947659666
69272.27678932034,3,70,9.696103918189523e+02,5.630627480361483e-13,0.0,822386.2565968236,-884134.3005740514,1004546.6881539251
69272.27678932034,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,1049026.6041916083,-1116743.4916936501,1231187.0357487102
69272.27678932034,2,70,1.8990187582825713e+03,-9.696103918189527e+02,0.0,916096.4632088649,-980651.4814110959,1098256.8947659666
69272.27678932034,3,70,9.69610391818953e+02,-4.795225495755874e-13,0.0,822386.2565968236,-884134.3005740514,1004546.6881539251
69272.27678932034,1,70,2.7999999999999986e+03,-1.8990187582825695e+03,2800.0,1049026.6041916083,-1116743.4916936501,1231187.0357487102
69272.27678932034,2,70,1.8990187582825738e+03,-9.696103918189552e+02,0.0,916096.4632088649,-980651.4814110959,1098256.8947659666
69272.27678932034,3,70,9.696103918189523e+02,5.630627480361483e-13,0.0,822386.2565968236,-884134.3005740514,1004546.6881539251
69272.27678932034,1,70,2.799999999999999e+03,-1.8990187582825708e+03,2800.0,1049026.6041916083,-1116743.4916936501,1231187.0357487102
69272.27678932034,2,70,1.8990187582825713e+03,-9.696103918189527e+02,0.0,916096.4632088649,-980651.4814110959,1098256.8947659666
69272.27678932034,3,70,9.69610391818953e+02,-4.795225495755874e-13,0.0,822386.2565968236,-884134.3005740514,1004546.6881539251
69272.27678932034,1,70,2.7999999999999986e+03,-1.8990187582825695e+03,2800.0,1049026.6041916083,-1116743.4916936501,1231187.0357487102
69272.27678932034,2,70,1.8990187582825738e+03,-9.696103918189552e+02,0.0,916096.4632088649,-980651.4814110959,1098256.8947659666
69272.27678932034,3,70,9.696103918189523e+02,5.630627480361483e-13,0.0,822386.2565968236,-884134.3005740514,1004546.6881539251
141229.48819758263,1,35.0,6.999999999999998e+02,-4.747546895706434e+02,1400.0,2669039.8991616764,-2927239.1598554025,3307919.634801533
141229.48819758263,2,35.0,4.747546895706424e+02,-2.4240259795473855e+02,0.0,2320599.7093561823,-2570510.9901318746,2959479.444996039
141229.48819758263,3,35.0,2.424025979547371e+02,4.432937943428315e-13,0.0,2074963.9044347785,-2317517.4661521115,2713843.640074635
141229.48819758263,1,52.5,1.3999999999999973e+03,-9.495093791412835e+02,2100.0,2669039.8991616764,-2927239.1598554025,3307919.634801533
141229.48819758263,2,52.5,9.495093791412861e+02,-4.8480519590947773e+02,0.0,2320599.7093561823,-2570510.9901318746,2959479.444996039
141229.48819758263,3,52.5,4.848051959094769e+02,-1.4824872753357046e-12,0.0,2074963.9044347785,-2317517.4661521115,2713843.640074635
141229.48819758263,1,70,2.1e+03,-1.4242640687119292e+03,2800.0,2669039.8991616764,-2927239.1598554025,3307919.634801533
141229.48819758263,2,70,1.4242640687119297e+03,-7.272077938642167e+02,0.0,2320599.7093561823,-2570510.9901318746,2959479.444996039
141229.48819758263,3,70,7.272077938642145e+02,-8.278002685586229e-13,0.0,2074963.9044347785,-2317517.4661521115,2713843.640074635
141229.48819758263,1,70,2.7999999999999973e+03,-1.8990187582825695e+03,2800.0,2669039.8991616764,-2927239.1598554025,3307919.634801533
141229.48819758263,2,70,1.8990187582825668e+03,-9.696103918189484e+02,0.0,2320599.7093561823,-2570510.9901318746,2959479.444996039
141229.48819758263,3,70,9.696103918189501e+02,2.3037943146284168e-12,0.0,2074963.9044347785,-2317517.4661521115,2713843.640074635
141229.48819758263,1,70,2.8000000000000005e+03,-1.8990187582825713e+03,2800.0,2669039.8991616764,-2927239.1598554025,3307919.634801533
141229.48819758263,2,70,1.899018758282575e+03,-9.696103918189566e+02,0.0,2320599.7093561823,-2570510.9901318746,2959479.444996039
141229.48819758263,3,70,9.696103918189542e+02,-1.6283764320451943e-12,0.0,2074963.9044347785,-2317517.4661521115,2713843.640074635
141229.48819758263,1,70,2.800000000000001e+03,-1.8990187582825722e+03,2800.0,2669039.8991616764,-2927239.1598554025,3307919.634801533
141229.48819758263,2,70,1.899018758282569e+03,-9.6961039181895e+02,0.0,2320599.7093561823,-2570510.9901318746,2959479.444996039
