0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0023222060957910013,-0.0011611030478955006,0.0023222060957910013,-0.0011611030478955006,0.0023222060957910013,1189.0634337915137,949.5859301630668,212931.907160542,202357.5758314937,231592.49185886257,183696.99113317317,23947.750362844694
0.005,-0.0022865638766519838,0.0023222060957910013,-0.0011611030478955006,0.0023222060957910013,-0.0011611030478955006,0.0023222060957910013,0.0037444933920704852,-0.001872246696035243,0.0037444933920704852,-0.001872246696035243,0.0037444933920704852,263.65638766519805,-2.2737367544323206e-13,212931.90716054203,202357.5758314937,239579.70664061978,175709.77635141593,31934.96514460194
0.01,-0.0022865638766519825,0.0037444933920704852,-0.001872246696035243,0.0037444933920704852,-0.001872246696035243,0.0037444933920704852,0.0068545908417905746,-0.003427295420895288,0.0068545908417905746,-0.003427295420895288,0.006854590841790575,1328.3159234679085,1011.7878791574686,212931.90716054203,202357.5758314937,228262.15099105373,187027.332000982,20617.409495035874
0.01,-0.004722907488986785,0.0068545908417905746,-0.003427295420895288,0.0068545908417905746,-0.003427295420895288,0.006854590841790575,0.008370044052863436,-0.004185022026431719,0.008370044052863436,-0.004185022026431719,0.008370044052863436,342.29074889867843,-8.526512829121202e-14,212931.907160542,202357.5758314937,239238.7132896281,176050.76970240765,31593.971793610224
0.015,-0.004722907488986784,0.008370044052863436,-0.004185022026431719,0.008370044052863436,-0.004185022026431719,0.008370044052863436,0.011480141502583528,-0.005740070751291764,0.011480141502583528,-0.005740070751291764,0.011480141502583528,1406.9502847013882,1011.7878791574685,212931.907160542,202357.5758314937,228798.43500440643,186491.04798762928,21153.693508388566
0.015,-0.007159251101321586,0.011480141502583528,-0.005740070751291764,0.011480141502583528,-0.005740070751291764,0.011480141502583528,0.012995594713656387,-0.006497797356828194,0.012995594713656387,-0.006497797356828194,0.012995594713656387,420.9251101321587,2.842170943040401e-14,212931.90716054203,202357.5758314937,239959.6445326715,175329.8384593642,32314.90303665365
0.02,-0.007159251101321586,0.012995594713656387,-0.006497797356828194,0.012995594713656387,-0.006497797356828194,0.012995594713656387,0.01610569216337648,-0.008052846081688238,0.016105692163376477,-0.00805284608168824,0.016105692163376477,1485.584645934869,1011.787879157469,212931.907160542,202357.5758314937,229324.94769454852,185964.53529748722,21680.206198530657
0.02,-0.009595594713656386,0.01610569216337648,-0.008052846081688238,0.016105692163376477,-0.00805284608168824,0.016105692163376477,0.017621145374449337,-0.008810572687224669,0.017621145374449334,-0.00881057268722467,0.017621145374449334,499.5594713656393,5.400124791776761e-13,212931.90716054206,202357.5758314937,240658.95334727052,174630.52964476516,33014.21185125267
0.025,-0.009595594713656388,0.017621145374449337,-0.008810572687224669,0.017621145374449334,-0.00881057268722467,0.017621145374449334,0.02073124282416943,-0.010365621412084716,0.02073124282416943,-0.010365621412084717,0.02073124282416943,1564.219007168349,1011.7878791574686,212931.90716054203,202357.5758314937,229841.95370701086,185447.52928502485,22197.212210993006
0.025,-0.012031938325991191,0.02073124282416943,-0.010365621412084716,0.02073124282416943,-0.010365621412084717,0.02073124282416943,0.02224669603524229,-0.011123348017621148,0.02224669603524229,-0.01112334801762115,0.02224669603524229,578.1938325991188,-2.5579538487363607e-13,212931.90716054203,202357.5758314937,241337.59812269278,173951.8848693429,33692.85662667494
0.030000000000000002,-0.01203193832599119,0.02224669603524229,-0.011123348017621148,0.02224669603524229,-0.01112334801762115,0.02224669603524229,0.025356793484962385,-0.012678396742481193,0.025356793484962382,-0.012678396742481194,0.025356793484962382,1642.8533684018298,1011.7878791574694,212931.90716054203,202357.57583149368,230349.70821598754,184939.7747760482,22704.966719969667
